id,energy_star_rating,backfilled_energy_star_rating
1601,69.0,69.0
1602,,89.5
1603,57.0,57.0
1604,82.0,82.0
1605,,70.45454545454545
1606,,72.0
1607,40.0,40.0
1608,,70.66666666666667
1609,93.0,93.0
1610,,
1611,,79.07692307692308
1612,,
1613,,75.0
1614,100.0,100.0
1615,,100.0
1616,87.0,87.0
1617,100.0,100.0
1618,,88.66666666666667
1619,53.0,53.0
1620,82.0,82.0
1621,35.0,35.0
1622,,
1623,,51.55555555555556
1624,59.0,59.0
1625,57.0,57.0
1626,29.0,29.0
1627,28.0,28.0
1628,100.0,100.0
1629,62.0,62.0
1630,30.0,30.0
1631,,78.2
1632,86.0,86.0
1633,87.0,87.0
1634,53.0,53.0
1635,60.0,60.0
1636,,76.11764705882354
1637,,
1638,,74.42857142857143
1639,67.0,67.0
1640,79.0,79.0
1641,65.0,65.0
1642,24.0,24.0
1643,,67.53333333333333
1644,,70.9090909090909
1645,67.0,67.0
1646,95.0,95.0
1647,92.0,92.0
1648,51.0,51.0
1649,,70.45454545454545
1650,90.0,90.0
1651,65.0,65.0
1652,,70.25
1653,,61.5
1654,,34.5
1655,42.0,42.0
1656,68.0,68.0
1657,24.0,24.0
1658,80.0,80.0
1659,79.0,79.0
1660,51.0,51.0
1661,65.0,65.0
1662,95.0,95.0
1663,,65.0
1664,51.0,51.0
1665,79.0,79.0
1666,100.0,100.0
1667,31.0,31.0
1668,39.0,39.0
1669,58.0,58.0
1670,11.0,11.0
1671,50.0,50.0
1672,,74.42857142857143
1673,,80.42857142857143
1674,22.0,22.0
1675,,81.10344827586206
1676,,69.12962962962963
1677,57.0,57.0
1678,94.0,94.0
1679,,71.54545454545455
1680,100.0,100.0
1681,87.0,87.0
1682,,70.45454545454545
1683,52.0,52.0
1684,,76.11764705882354
1685,38.0,38.0
1686,41.0,41.0
1687,99.0,99.0
1688,38.0,38.0
1689,89.0,89.0
1690,53.0,53.0
1691,,71.54545454545455
1692,73.0,73.0
1693,13.0,13.0
1694,82.0,82.0
1695,,54.0
1696,89.0,89.0
1697,39.0,39.0
1698,57.0,57.0
1699,,65.8
1700,66.0,66.0
1701,57.0,57.0
1702,,
1703,81.0,81.0
1704,39.0,39.0
1705,1.0,1.0
1706,,66.8
1707,,51.55555555555556
1708,13.0,13.0
1709,29.0,29.0
1710,85.0,85.0
1711,,70.66666666666667
1712,,81.10344827586206
1713,,74.42857142857143
1714,86.0,86.0
1715,46.0,46.0
1716,,74.85714285714286
1717,,71.375
1718,99.0,99.0
1719,18.0,18.0
1720,72.0,72.0
1721,14.0,14.0
1722,38.0,38.0
1723,62.0,62.0
1724,76.0,76.0
1725,100.0,100.0
1726,,74.25
1727,,73.8
1728,,56.833333333333336
1729,30.0,30.0
1730,,74.25
1731,,56.833333333333336
1732,,56.833333333333336
1733,,74.0
1734,20.0,20.0
1735,82.0,82.0
1736,92.0,92.0
1737,88.0,88.0
1738,33.0,33.0
1739,93.0,93.0
1740,,34.5
1741,22.0,22.0
1742,,75.8
1743,,67.53333333333333
1744,49.0,49.0
1745,1.0,1.0
1746,,
1747,,86.375
1748,80.0,80.0
1749,20.0,20.0
1750,,69.12962962962963
1751,,70.45454545454545
1752,,69.12962962962963
1753,,71.375
1754,86.0,86.0
1755,,80.125
1756,95.0,95.0
1757,97.0,97.0
1758,66.0,66.0
1759,87.0,87.0
1760,,58.857142857142854
1761,,81.10344827586206
1762,37.0,37.0
1763,73.0,73.0
1764,92.0,92.0
1765,92.0,92.0
1766,88.0,88.0
1767,89.0,89.0
1768,91.0,91.0
1769,82.0,82.0
1770,85.0,85.0
1771,91.0,91.0
1772,90.0,90.0
1773,,
1774,85.0,85.0
1775,88.0,88.0
1776,96.0,96.0
1777,90.0,90.0
1778,87.0,87.0
1779,94.0,94.0
1780,64.0,64.0
1781,82.0,82.0
1782,55.0,55.0
1783,,
1784,1.0,1.0
1785,,86.375
1786,,76.875
1787,95.0,95.0
1788,94.0,94.0
1789,79.0,79.0
1790,91.0,91.0
1791,94.0,94.0
1792,93.0,93.0
1793,89.0,89.0
1794,90.0,90.0
1795,86.0,86.0
1796,90.0,90.0
1797,79.0,79.0
1798,,81.10344827586206
1799,,67.53333333333333
1800,93.0,93.0
1801,,70.45454545454545
1802,91.0,91.0
1803,96.0,96.0
1804,90.0,90.0
1805,98.0,98.0
1806,58.0,58.0
1807,95.0,95.0
1808,,65.0
1809,57.0,57.0
1810,99.0,99.0
1811,66.0,66.0
1812,,64.6
1813,91.0,91.0
1814,99.0,99.0
1815,93.0,93.0
1816,49.0,49.0
1817,,69.12962962962963
1818,83.0,83.0
1819,91.0,91.0
1820,79.0,79.0
1821,87.0,87.0
1822,,63.5
1823,4.0,4.0
1824,97.0,97.0
1825,80.0,80.0
1826,98.0,98.0
1827,59.0,59.0
1828,84.0,84.0
1829,99.0,99.0
1830,77.0,77.0
1831,33.0,33.0
1832,100.0,100.0
1833,89.0,89.0
1834,93.0,93.0
1835,82.0,82.0
1836,88.0,88.0
1837,86.0,86.0
1838,83.0,83.0
1839,89.0,89.0
1840,91.0,91.0
1841,73.0,73.0
1842,83.0,83.0
1843,,94.0
1844,81.0,81.0
1845,88.0,88.0
1846,86.0,86.0
1847,,72.75
1848,84.0,84.0
1849,94.0,94.0
1850,97.0,97.0
1851,25.0,25.0
1852,90.0,90.0
1853,80.0,80.0
1854,,100.0
1855,88.0,88.0
1856,84.0,84.0
1857,82.0,82.0
1858,92.0,92.0
1859,90.0,90.0
1860,90.0,90.0
1861,52.0,52.0
1862,84.0,84.0
1863,25.0,25.0
1864,89.0,89.0
1865,84.0,84.0
1866,79.0,79.0
1867,89.0,89.0
1868,74.0,74.0
1869,83.0,83.0
1870,93.0,93.0
1871,73.0,73.0
1872,89.0,89.0
1873,94.0,94.0
1874,,69.12962962962963
1875,89.0,89.0
1876,81.0,81.0
1877,95.0,95.0
1878,98.0,98.0
1879,91.0,91.0
1880,95.0,95.0
1881,49.0,49.0
1882,,70.25
1883,98.0,98.0
1884,95.0,95.0
1885,87.0,87.0
1886,88.0,88.0
1887,96.0,96.0
1888,98.0,98.0
1889,85.0,85.0
1890,88.0,88.0
1891,78.0,78.0
1892,94.0,94.0
1893,96.0,96.0
1894,76.0,76.0
1895,62.0,62.0
1896,90.0,90.0
1897,92.0,92.0
1898,97.0,97.0
1899,,80.125
1900,88.0,88.0
1901,79.0,79.0
1902,94.0,94.0
1903,83.0,83.0
1904,,70.25
1905,92.0,92.0
1906,,68.25
1907,88.0,88.0
1908,94.0,94.0
1909,86.0,86.0
1910,77.0,77.0
1911,,81.10344827586206
1912,83.0,83.0
1913,,79.07692307692308
1914,,69.12962962962963
1915,79.0,79.0
1916,,81.10344827586206
1917,79.0,79.0
1918,,
1919,,80.125
1920,29.0,29.0
1921,84.0,84.0
1922,89.0,89.0
1923,62.0,62.0
1924,59.0,59.0
1925,,69.12962962962963
1926,,70.25
1927,73.0,73.0
1928,,70.25
1929,82.0,82.0
1930,41.0,41.0
1931,,70.25
1932,,65.0
1933,88.0,88.0
1934,65.0,65.0
1935,,67.53333333333333
1936,8.0,8.0
1937,84.0,84.0
1938,38.0,38.0
1939,38.0,38.0
1940,,70.25
1941,76.0,76.0
1942,96.0,96.0
1943,,81.10344827586206
1944,95.0,95.0
1945,17.0,17.0
1946,85.0,85.0
1947,37.0,37.0
1948,,70.25
1949,2.0,2.0
1950,52.0,52.0
1951,61.0,61.0
1952,69.0,69.0
1953,79.0,79.0
1954,90.0,90.0
1955,96.0,96.0
1956,69.0,69.0
1957,90.0,90.0
1958,38.0,38.0
1959,94.0,94.0
1960,7.0,7.0
1961,42.0,42.0
1962,99.0,99.0
1963,20.0,20.0
1964,,60.714285714285715
1965,,69.88888888888889
1966,86.0,86.0
1967,99.0,99.0
1968,93.0,93.0
1969,,64.6
1970,40.0,40.0
1971,86.0,86.0
1972,54.0,54.0
1973,20.0,20.0
1974,94.0,94.0
1975,97.0,97.0
1976,96.0,96.0
1977,90.0,90.0
1978,69.0,69.0
1979,,70.25
1980,96.0,96.0
1981,78.0,78.0
1982,84.0,84.0
1983,,81.10344827586206
1984,14.0,14.0
1985,75.0,75.0
1986,74.0,74.0
1987,78.0,78.0
1988,,63.6
1989,78.0,78.0
1990,,79.07692307692308
1991,,76.11764705882354
1992,62.0,62.0
1993,70.0,70.0
1994,81.0,81.0
1995,66.0,66.0
1996,63.0,63.0
1997,10.0,10.0
1998,32.0,32.0
1999,89.0,89.0
2000,,74.42857142857143
2001,,78.0
2002,,64.6
2003,99.0,99.0
2004,61.0,61.0
2005,99.0,99.0
2006,92.0,92.0
2007,59.0,59.0
2008,68.0,68.0
2009,,80.125
2010,,64.6
2011,71.0,71.0
2012,,64.6
2013,70.0,70.0
2014,,80.42857142857143
2015,50.0,50.0
2016,71.0,71.0
2017,64.0,64.0
2018,26.0,26.0
2019,,70.66666666666667
2020,,78.0
2021,87.0,87.0
2022,,76.11764705882354
2023,95.0,95.0
2024,,62.333333333333336
2025,,76.11764705882354
2026,,77.5
2027,77.0,77.0
2028,,70.9090909090909
2029,,70.9090909090909
2030,48.0,48.0
2031,,67.53333333333333
2032,,65.0
2033,89.0,89.0
2034,95.0,95.0
2035,52.0,52.0
2036,66.0,66.0
2037,,73.25
2038,,74.42857142857143
2039,65.0,65.0
2040,,78.2
2041,,89.0
2042,58.0,58.0
2043,32.0,32.0
2044,,80.125
2045,88.0,88.0
2046,99.0,99.0
2047,,24.0
2048,83.0,83.0
2049,89.0,89.0
2050,60.0,60.0
2051,88.0,88.0
2052,89.0,89.0
2053,,70.66666666666667
2054,94.0,94.0
2055,89.0,89.0
2056,67.0,67.0
2057,52.0,52.0
2058,,81.10344827586206
2059,37.0,37.0
2060,82.0,82.0
2061,86.0,86.0
2062,88.0,88.0
2063,81.0,81.0
2064,96.0,96.0
2065,57.0,57.0
2066,,67.53333333333333
2067,72.0,72.0
2068,73.0,73.0
2069,85.0,85.0
2070,66.0,66.0
2071,82.0,82.0
2072,,70.45454545454545
2073,28.0,28.0
2074,83.0,83.0
2075,83.0,83.0
2076,90.0,90.0
2077,34.0,34.0
2078,93.0,93.0
2079,7.0,7.0
2080,90.0,90.0
2081,57.0,57.0
2082,75.0,75.0
2083,90.0,90.0
2084,60.0,60.0
2085,80.0,80.0
2086,24.0,24.0
2087,98.0,98.0
2088,,69.12962962962963
2089,82.0,82.0
2090,88.0,88.0
2091,83.0,83.0
2092,94.0,94.0
2093,67.0,67.0
2094,82.0,82.0
2095,19.0,19.0
2096,96.0,96.0
2097,100.0,100.0
2098,84.0,84.0
2099,,87.0
2100,57.0,57.0
2101,,91.0
2102,24.0,24.0
2103,89.0,89.0
2104,87.0,87.0
2105,69.0,69.0
2106,76.0,76.0
2107,85.0,85.0
2108,86.0,86.0
2109,85.0,85.0
2110,57.0,57.0
2111,85.0,85.0
2112,91.0,91.0
2113,96.0,96.0
2114,81.0,81.0
2115,,77.3076923076923
2116,12.0,12.0
2117,88.0,88.0
2118,44.0,44.0
2119,8.0,8.0
2120,80.0,80.0
2121,86.0,86.0
2122,37.0,37.0
2123,85.0,85.0
2124,65.0,65.0
2125,85.0,85.0
2126,93.0,93.0
2127,92.0,92.0
2128,94.0,94.0
2129,89.0,89.0
2130,80.0,80.0
2131,45.0,45.0
2132,91.0,91.0
2133,43.0,43.0
2134,38.0,38.0
2135,46.0,46.0
2136,87.0,87.0
2137,61.0,61.0
2138,48.0,48.0
2139,66.0,66.0
2140,42.0,42.0
2141,35.0,35.0
2142,25.0,25.0
2143,21.0,21.0
2144,,89.0
2145,31.0,31.0
2146,,91.0
2147,56.0,56.0
2148,,
2149,,57.2
2150,,89.0
2151,45.0,45.0
2152,,
2153,76.0,76.0
2154,,58.857142857142854
2155,,85.0
2156,72.0,72.0
2157,38.0,38.0
2158,65.0,65.0
2160,77.0,77.0
2161,19.0,19.0
2162,85.0,85.0
2163,,
2164,,76.875
2165,88.0,88.0
2166,91.0,91.0
2167,18.0,18.0
2168,,70.45454545454545
2169,73.0,73.0
2170,,78.2
2171,72.0,72.0
2172,,72.75
2173,84.0,84.0
2174,87.0,87.0
2175,,69.12962962962963
2176,,48.4
2177,53.0,53.0
2178,87.0,87.0
2179,,86.375
2180,,89.5
2181,97.0,97.0
2182,,73.25
2183,6.0,6.0
2184,96.0,96.0
2185,82.0,82.0
2186,60.0,60.0
2187,44.0,44.0
2188,79.0,79.0
2189,86.0,86.0
2190,46.0,46.0
2191,,69.12962962962963
2192,32.0,32.0
2193,90.0,90.0
2194,90.0,90.0
2195,87.0,87.0
2196,61.0,61.0
2197,58.0,58.0
2198,48.0,48.0
2199,41.0,41.0
2200,2.0,2.0
2201,80.0,80.0
2202,,69.12962962962963
2203,49.0,49.0
2204,67.0,67.0
2205,3.0,3.0
2206,,70.66666666666667
2207,,
2208,,
2209,,
2210,,
2211,,
2212,,
2213,,
2214,,
2215,,
2216,,
2217,,
2218,,
2219,,
2220,,
2221,,
2222,,
2223,,
2224,,
2225,,
2226,,
2227,,
2228,,
2229,,
2230,,
2231,,
2232,,
2233,,
2234,,
2235,,
2236,,
2237,,
2238,,
2239,,
2240,,
2241,,
2242,,
2243,,
2244,,
2245,,
2246,,
2247,,
2248,,
2249,,
2250,,
2251,,
2252,,
2253,,
2254,,
2255,,
2256,,
2257,,
2258,,
2259,,
2260,,
2261,,
2262,,
2263,,
2264,,
2265,,
2266,,
2267,,
2268,,
2269,,
2270,,
2271,,
2272,,
2273,,
2274,,
2275,,
2276,,
2277,,
2278,,
2279,,
2280,,
2281,,
2282,,
2283,,
2284,,
2285,,
2286,,
2287,,
2288,,
2289,,
2290,,
2291,,
2292,,
2293,,
2294,,
2295,,
2296,,
2297,,
2298,,
2299,,
2300,,
2301,,
2302,,
2303,,
2304,,
2305,,
2306,,
2307,,
2308,,
2309,,
2310,,
2311,,
2312,,
2313,,
2314,,
2315,,
2316,,
2317,,
2318,,
2319,,
2320,,
2321,,
2322,,
2323,,
2324,,
2325,,
2326,,
2327,,
2328,,
2329,,
2330,,
2331,,
2332,,
2333,,
2334,,
2335,,
2336,,
2337,,
2338,,
2339,,
2340,,
2341,,
2342,,
2343,,
2344,,
2345,,
2346,,
2347,,
2348,,
2349,,
2350,,
2351,,
2352,,
2353,,
2354,,
2355,,
2356,,
2357,,
2358,,
2359,,
2360,,
2361,,
2362,,
2363,,
2364,,
2365,,
2366,,
2367,,
2368,,
2369,,
2370,,
2371,,
2372,,
2373,,
2374,,
2375,,
2376,,
2377,,
2378,,
2379,,
2380,,
2381,,
2382,,
2383,,
2384,,
2385,,
2386,,
2387,,
2388,,
2389,,
2390,,
2391,,
2392,,
2393,,
2394,,
2395,,
2396,,
2397,,
2398,,
2399,,
2400,,
2401,,
2402,,
2403,,
2404,,
2405,,
2406,,
2407,,
2408,,
2409,,
2410,,
2411,,
2412,,
2413,,
2414,,
2415,,
2416,,
2417,,
2418,,
2419,,
2420,,
2421,,
2422,,
2423,,
2424,,
2425,,
2426,,
2427,,
2428,,
2429,,
2430,,
2431,,
2432,,
2433,,
2434,,
2435,,
2436,,
2437,,
2438,,
2439,,
2440,,
2441,,
2442,,
2443,29.0,29.0
2444,18.0,18.0
2445,,85.0
2446,,95.5
2447,77.0,77.0
2448,80.0,80.0
2449,96.0,96.0
2450,,69.07692307692308
2451,,80.92307692307692
2452,,
2453,,71.0
2454,89.0,89.0
2455,93.0,93.0
2456,,88.0
2457,31.0,31.0
2458,97.0,97.0
2459,71.0,71.0
2460,62.0,62.0
2461,,66.72727272727273
2462,96.0,96.0
2463,,66.75
2464,49.0,49.0
2465,37.0,37.0
2466,99.0,99.0
2467,43.0,43.0
2468,60.0,60.0
2469,,71.08333333333333
2470,,
2471,,60.8
2472,91.0,91.0
2473,100.0,100.0
2474,,66.75
2475,86.0,86.0
2476,,83.33333333333333
2477,78.0,78.0
2478,55.0,55.0
2479,,71.4
2480,,53.666666666666664
2481,1.0,1.0
2482,95.0,95.0
2483,,83.33333333333333
2484,72.0,72.0
2485,62.0,62.0
2486,1.0,1.0
2487,,71.0
2488,19.0,19.0
2489,39.0,39.0
2490,,94.0
2491,97.0,97.0
2492,,71.08333333333333
2493,,72.54545454545455
2494,4.0,4.0
2495,14.0,14.0
2496,95.0,95.0
2497,66.0,66.0
2498,81.0,81.0
2499,,91.5
2500,,96.0
2501,,49.833333333333336
2502,,99.0
2503,52.0,52.0
2504,99.0,99.0
2505,24.0,24.0
2506,85.0,85.0
2507,57.0,57.0
2508,99.0,99.0
2509,83.0,83.0
2510,64.0,64.0
2511,84.0,84.0
2512,100.0,100.0
2513,100.0,100.0
2514,62.0,62.0
2515,100.0,100.0
2516,51.0,51.0
2517,97.0,97.0
2518,99.0,99.0
2519,74.0,74.0
2520,,24.0
2521,88.0,88.0
2522,23.0,23.0
2523,81.0,81.0
2524,70.0,70.0
2525,,
2526,31.0,31.0
2527,71.0,71.0
2528,89.0,89.0
2529,,81.0
2530,94.0,94.0
2531,87.0,87.0
2532,,58.2
2533,,47.75
2534,,
2535,25.0,25.0
2536,,80.92307692307692
2537,92.0,92.0
2538,78.0,78.0
2539,87.0,87.0
2540,,22.333333333333332
2541,90.0,90.0
2542,91.0,91.0
2543,,55.9
2544,75.0,75.0
2545,,69.07692307692308
2546,,88.5
2547,,62.875
2548,,66.07142857142857
2549,,69.07692307692308
2550,75.0,75.0
2551,93.0,93.0
2552,,65.2
2553,,59.625
2554,75.0,75.0
2555,49.0,49.0
2556,87.0,87.0
2557,,66.72727272727273
2558,77.0,77.0
2559,62.0,62.0
2560,65.0,65.0
2561,49.0,49.0
2562,,86.0
2563,62.0,62.0
2564,97.0,97.0
2565,100.0,100.0
2566,94.0,94.0
2567,,89.0
2568,100.0,100.0
2569,,65.35714285714286
2570,,74.5
2571,,67.94915254237289
2572,,56.0
2573,100.0,100.0
2574,,55.9
2575,,67.88888888888889
2576,89.0,89.0
2577,96.0,96.0
2578,70.0,70.0
2579,,91.0
2580,,91.0
2581,,89.22222222222223
2582,,67.94915254237289
2583,,83.8125
2584,94.0,94.0
2585,36.0,36.0
2586,3.0,3.0
2587,,73.28571428571429
2588,34.0,34.0
2589,,91.5
2590,73.0,73.0
2591,,88.5
2592,91.0,91.0
2593,67.0,67.0
2594,,77.0
2595,40.0,40.0
2596,48.0,48.0
2597,89.0,89.0
2598,65.0,65.0
2599,89.0,89.0
2600,,74.0
2601,85.0,85.0
2602,76.0,76.0
2603,,
2604,92.0,92.0
2605,84.0,84.0
2606,63.0,63.0
2607,,67.88888888888889
2608,100.0,100.0
2609,,78.45454545454545
2610,64.0,64.0
2611,,86.0
2612,97.0,97.0
2613,93.0,93.0
2614,52.0,52.0
2615,75.0,75.0
2616,66.0,66.0
2617,,82.28571428571429
2618,24.0,24.0
2619,,79.05882352941177
2620,,55.9
2621,82.0,82.0
2622,94.0,94.0
2623,80.0,80.0
2624,99.0,99.0
2625,,66.72727272727273
2626,100.0,100.0
2627,57.0,57.0
2628,86.0,86.0
2629,98.0,98.0
2630,97.0,97.0
2631,5.0,5.0
2632,99.0,99.0
2633,95.0,95.0
2634,74.0,74.0
2635,97.0,97.0
2636,,77.1875
2637,,89.22222222222223
2638,82.0,82.0
2639,60.0,60.0
2640,,66.72727272727273
2641,100.0,100.0
2642,40.0,40.0
2643,,86.33333333333333
2644,,
2645,,71.0
2646,,66.07142857142857
2647,94.0,94.0
2648,,86.0
2649,26.0,26.0
2650,94.0,94.0
2651,,58.2
2652,95.0,95.0
2653,28.0,28.0
2654,87.0,87.0
2655,88.0,88.0
2656,40.0,40.0
2657,96.0,96.0
2658,65.0,65.0
2659,93.0,93.0
2660,73.0,73.0
2661,69.0,69.0
2662,79.0,79.0
2663,97.0,97.0
2664,89.0,89.0
2665,,59.625
2666,73.0,73.0
2667,99.0,99.0
2668,96.0,96.0
2669,88.0,88.0
2670,1.0,1.0
2671,,69.07692307692308
2672,,65.2
2673,,89.0
2674,,88.5
2675,,62.875
2676,,86.5
2677,,74.0
2678,75.0,75.0
2679,,69.07692307692308
2680,54.0,54.0
2681,86.0,86.0
2682,,53.666666666666664
2683,,44.0
2684,,78.88888888888889
2685,,85.0
2686,85.0,85.0
2687,19.0,19.0
2688,47.0,47.0
2689,93.0,93.0
2690,,53.57142857142857
2691,47.0,47.0
2692,,77.1875
2693,,77.1875
2694,,77.1875
2695,,77.1875
2696,78.0,78.0
2697,,91.5
2698,,22.333333333333332
2699,,
2700,86.0,86.0
2701,76.0,76.0
2702,68.0,68.0
2703,34.0,34.0
2704,22.0,22.0
2705,94.0,94.0
2706,44.0,44.0
2707,77.0,77.0
2708,,96.0
2709,54.0,54.0
2710,69.0,69.0
2711,96.0,96.0
2712,96.0,96.0
2713,87.0,87.0
2714,,78.45454545454545
2715,,83.33333333333333
2716,97.0,97.0
2717,96.0,96.0
2718,45.0,45.0
2719,,67.0
2720,99.0,99.0
2721,,89.22222222222223
2722,,
2723,,91.0
2724,97.0,97.0
2725,100.0,100.0
2726,93.0,93.0
2727,5.0,5.0
2728,38.0,38.0
2729,,86.0
2730,34.0,34.0
2731,95.0,95.0
2732,24.0,24.0
2733,,89.22222222222223
2734,,89.22222222222223
2735,78.0,78.0
2736,,96.0
2737,76.0,76.0
2738,88.0,88.0
2739,,86.0
2740,,85.0
2741,,2.0
2742,,66.75
2743,99.0,99.0
2744,64.0,64.0
2745,99.0,99.0
2746,100.0,100.0
2747,,65.2
2748,100.0,100.0
2749,54.0,54.0
2750,,67.88888888888889
2751,,66.07142857142857
2752,,52.0
2753,,74.5
2754,,70.9
2755,,55.9
2756,86.0,86.0
2757,,91.5
2758,68.0,68.0
2759,80.0,80.0
2760,,70.9
2761,86.0,86.0
2762,,66.72727272727273
2763,40.0,40.0
2764,67.0,67.0
2765,89.0,89.0
2766,96.0,96.0
2767,93.0,93.0
2768,,
2769,88.0,88.0
2770,51.0,51.0
2771,,67.94915254237289
2772,,67.88888888888889
2773,100.0,100.0
2774,12.0,12.0
2775,40.0,40.0
2776,24.0,24.0
2777,66.0,66.0
2778,48.0,48.0
2779,51.0,51.0
2780,85.0,85.0
2781,74.0,74.0
2782,42.0,42.0
2783,94.0,94.0
2784,,
2785,84.0,84.0
2786,99.0,99.0
2787,92.0,92.0
2788,90.0,90.0
2789,77.0,77.0
2790,2.0,2.0
2791,100.0,100.0
2792,95.0,95.0
2793,100.0,100.0
2794,,89.22222222222223
2795,91.0,91.0
2796,,67.88888888888889
2797,76.0,76.0
2798,98.0,98.0
2799,93.0,93.0
2800,5.0,5.0
2801,,67.88888888888889
2802,,55.9
2803,97.0,97.0
2804,100.0,100.0
2805,23.0,23.0
2806,,
2807,,86.0
2808,,89.0
2809,,74.5
2810,100.0,100.0
2811,,66.07142857142857
2812,,83.8125
2813,89.0,89.0
2814,,56.0
2815,20.0,20.0
2816,67.0,67.0
2817,86.0,86.0
2818,,71.4
2819,,88.0
2820,,53.666666666666664
2821,62.0,62.0
2822,87.0,87.0
2823,86.0,86.0
2824,83.0,83.0
2825,24.0,24.0
2826,92.0,92.0
2827,50.0,50.0
2828,73.0,73.0
2829,67.0,67.0
2830,65.0,65.0
2831,,86.33333333333333
2832,50.0,50.0
2833,77.0,77.0
2834,,66.07142857142857
2835,,71.71428571428571
2836,30.0,30.0
2837,81.0,81.0
2838,,69.07692307692308
2839,95.0,95.0
2840,53.0,53.0
2841,,
2842,,81.0
2843,,67.88888888888889
2844,99.0,99.0
2845,100.0,100.0
2846,,99.0
2847,,80.92307692307692
2848,100.0,100.0
2849,,87.14285714285714
2850,100.0,100.0
2851,39.0,39.0
2852,88.0,88.0
2853,37.0,37.0
2854,,
2855,,55.9
2856,83.0,83.0
2857,2.0,2.0
2858,44.0,44.0
2859,51.0,51.0
2860,23.0,23.0
2861,63.0,63.0
2862,,70.9
2863,30.0,30.0
2864,,85.0
2865,90.0,90.0
2866,84.0,84.0
2867,,72.11111111111111
2868,48.0,48.0
2869,55.0,55.0
2870,,79.05882352941177
2871,,
2872,,72.11111111111111
2873,63.0,63.0
2874,75.0,75.0
2875,65.0,65.0
2876,,65.35714285714286
2877,,59.625
2878,63.0,63.0
2879,92.0,92.0
2880,94.0,94.0
2881,46.0,46.0
2882,,66.07142857142857
2883,85.0,85.0
2884,60.0,60.0
2885,,70.9
2886,,59.166666666666664
2887,15.0,15.0
2888,19.0,19.0
2889,,88.5
2890,58.0,58.0
2891,24.0,24.0
2892,86.0,86.0
2893,45.0,45.0
2894,14.0,14.0
2895,,61.55555555555556
2896,58.0,58.0
2897,97.0,97.0
2898,,61.55555555555556
2899,42.0,42.0
2900,80.0,80.0
2901,,86.5
2902,100.0,100.0
2903,39.0,39.0
2904,27.0,27.0
2905,66.0,66.0
2906,43.0,43.0
2907,9.0,9.0
2908,49.0,49.0
2909,,73.28571428571429
2910,,88.5
2911,,79.05882352941177
2912,,76.36666666666666
2913,,67.94915254237289
2914,54.0,54.0
2915,96.0,96.0
2916,,71.08333333333333
2917,98.0,98.0
2918,87.0,87.0
2919,,66.07142857142857
2920,56.0,56.0
2921,,79.05882352941177
2922,,
2923,,66.0
2924,96.0,96.0
2925,36.0,36.0
2926,89.0,89.0
2927,52.0,52.0
2928,,71.08333333333333
2929,90.0,90.0
2930,13.0,13.0
2931,86.0,86.0
2932,,55.0
2933,87.0,87.0
2934,58.0,58.0
2935,62.0,62.0
2936,,71.0
2937,57.0,57.0
2938,46.0,46.0
2939,,
2940,,69.83333333333333
2941,39.0,39.0
2942,1.0,1.0
2943,,65.2
2944,9.0,9.0
2945,38.0,38.0
2946,81.0,81.0
2947,,69.07692307692308
2948,,76.36666666666666
2949,,72.11111111111111
2950,89.0,89.0
2951,1.0,1.0
2952,44.0,44.0
2953,37.0,37.0
2954,,78.88888888888889
2955,,67.1
2956,99.0,99.0
2957,19.0,19.0
2958,,
2959,73.0,73.0
2960,13.0,13.0
2961,36.0,36.0
2962,66.0,66.0
2963,98.0,98.0
2964,,72.83333333333333
2965,,83.33333333333333
2966,,69.0
2967,31.0,31.0
2968,,72.83333333333333
2969,,69.0
2970,,69.0
2971,,66.0
2972,13.0,13.0
2973,80.0,80.0
2974,91.0,91.0
2975,92.0,92.0
2976,42.0,42.0
2977,97.0,97.0
2978,,22.333333333333332
2979,21.0,21.0
2980,,67.4
2981,,65.35714285714286
2982,43.0,43.0
2983,2.0,2.0
2984,73.0,73.0
2985,,
2986,,89.22222222222223
2987,88.0,88.0
2988,86.0,86.0
2989,25.0,25.0
2990,,67.94915254237289
2991,,66.07142857142857
2992,,67.94915254237289
2993,79.0,79.0
2994,84.0,84.0
2995,,88.5
2996,96.0,96.0
2997,98.0,98.0
2998,67.0,67.0
2999,90.0,90.0
3000,,53.57142857142857
3001,26.0,26.0
3002,75.0,75.0
3003,90.0,90.0
3004,92.0,92.0
3005,84.0,84.0
3006,90.0,90.0
3007,91.0,91.0
3008,86.0,86.0
3009,84.0,84.0
3010,92.0,92.0
3011,89.0,89.0
3012,,
3013,90.0,90.0
3014,89.0,89.0
3015,94.0,94.0
3016,89.0,89.0
3017,95.0,95.0
3018,95.0,95.0
3019,82.0,82.0
3020,59.0,59.0
3021,,
3022,,66.0
3023,1.0,1.0
3024,,89.22222222222223
3025,,67.94915254237289
3026,90.0,90.0
3027,88.0,88.0
3028,81.0,81.0
3029,93.0,93.0
3030,96.0,96.0
3031,91.0,91.0
3032,93.0,93.0
3033,92.0,92.0
3034,90.0,90.0
3035,92.0,92.0
3036,80.0,80.0
3037,,76.36666666666666
3038,,65.35714285714286
3039,,66.07142857142857
3040,93.0,93.0
3041,99.0,99.0
3042,91.0,91.0
3043,98.0,98.0
3044,51.0,51.0
3045,92.0,92.0
3046,,61.55555555555556
3047,55.0,55.0
3048,96.0,96.0
